variance,kurtosis,skewness,frequency,load,label
0.0908,5.0636,0.1383,55,0,184
0.0917,4.8471,-0.0172,55,0,184
0.1270,5.1447,-0.0017,55,50,185
0.1253,5.2523,0.0085,55,50,185
0.1303,5.3638,-0.0094,55,50,185
0.1288,5.5631,0.0414,55,50,185
0.1293,5.4441,-0.0340,55,50,185
0.1274,5.1282,0.0283,55,50,185
0.1290,5.3364,0.0205,55,50,185
0.1284,5.6614,-0.0555,55,50,185
0.1265,5.3219,-0.0464,55,50,185
0.1302,5.7905,0.0203,55,50,185
0.1265,5.1038,-0.0379,55,50,185
0.1248,5.3841,0.0014,55,50,185
0.1276,5.2587,-0.0207,55,50,185
0.1327,5.4113,0.0753,55,50,185
0.1235,5.1703,0.0118,55,50,185
0.1254,5.2479,-0.1387,55,50,185
0.1256,5.2507,-0.0016,55,50,185
0.1306,5.4617,-0.0239,55,50,185
0.1278,5.2583,-0.0202,55,50,185
0.1269,5.4979,0.0945,55,50,185
0.1254,5.2761,0.0008,55,50,185
0.1266,5.5170,-0.0642,55,50,185
0.1272,5.1846,0.0377,55,50,185
0.1273,5.1961,-0.0087,55,50,185
0.1325,6.0352,-0.0133,55,100,186
0.1287,5.8052,-0.0392,55,100,186
0.1281,5.9292,0.0265,55,100,186
0.1308,5.8464,0.0319,55,100,186
0.1311,5.8541,-0.0747,55,100,186
0.1330,6.0546,-0.0092,55,100,186
0.1345,5.7366,-0.0121,55,100,186
0.1337,5.7220,0.0187,55,100,186
0.1338,5.9283,-0.0319,55,100,186
0.1316,6.0475,0.0237,55,100,186
0.1320,5.7246,-0.0217,55,100,186
0.1329,5.8892,0.0138,55,100,186
0.1353,5.9041,0.0585,55,100,186
0.1333,6.0300,0.0061,55,100,186
0.1303,6.2691,-0.0891,55,100,186
0.1337,5.8583,-0.0329,55,100,186
0.1323,5.6915,0.0113,55,100,186
0.1350,6.0419,0.0762,55,100,186
0.1365,6.0131,0.0059,55,100,186
0.1359,6.0936,0.0149,55,100,186
0.1307,6.1280,0.0154,55,100,186
0.1290,6.0575,0.0394,55,100,186
0.1304,5.8596,0.0837,55,100,186
0.1354,5.7061,0.0367,55,100,186
0.0697,6.6310,0.5072,60,0,187
0.0671,5.4075,0.1198,60,0,187
0.0720,5.9889,0.1009,60,0,187
0.0719,5.9216,0.3242,60,0,187
0.0733,6.7117,0.3105,60,0,187
0.0688,5.2858,0.3144,60,0,187
0.0698,6.7075,0.2871,60,0,187
0.0691,6.5381,0.2073,60,0,187
0.0715,6.1535,0.2808,60,0,187
0.0704,5.6672,0.1139,60,0,187
0.0686,5.5343,-0.0160,60,0,187
0.0716,5.9286,0.0965,60,0,187
0.0661,5.4705,-0.0282,60,0,187
0.0679,6.0014,-0.1443,60,0,187
0.0696,5.8364,0.0361,60,0,187
0.0707,6.7139,-0.1305,60,0,187
0.0726,7.0244,-0.1424,60,0,187
0.0723,6.2906,-0.1081,60,0,187
0.0696,5.5216,-0.1305,60,0,187
0.0726,6.8698,-0.1442,60,0,187
0.0668,5.6486,0.1164,60,0,187
0.0686,5.7524,0.1563,60,0,187
0.0695,5.7622,-0.0220,60,0,187
0.0669,5.8181,0.1492,60,0,187
