variance,kurtosis,skewness,frequency,load,label
0.0960,5.6252,-0.1541,45,0,115
0.0966,5.6892,-0.1370,45,0,115
0.0941,5.4026,0.2249,45,0,115
0.0958,5.2307,0.1246,45,0,115
0.0943,5.5279,-0.2184,45,0,115
0.0924,5.5803,-0.1500,45,0,115
0.0899,5.6687,0.0576,45,0,115
0.0901,5.7470,0.0708,45,0,115
0.0925,5.3314,-0.1316,45,0,115
0.0916,5.1811,-0.1066,45,0,115
0.0929,5.5182,0.1365,45,0,115
0.0926,5.6639,0.1181,45,0,115
0.0944,5.7144,-0.0964,45,0,115
0.0942,5.3862,-0.0975,45,0,115
0.0948,5.6895,0.0947,45,0,115
0.0951,5.5735,0.0256,45,0,115
0.0936,5.3934,-0.1362,45,0,115
0.0956,5.5074,-0.0732,45,0,115
0.0958,5.3905,0.1192,45,0,115
0.0928,5.4712,0.1361,45,0,115
0.1124,5.4011,0.0264,45,50,116
0.1102,5.5184,-0.0323,45,50,116
0.1157,5.5069,0.0850,45,50,116
0.1124,5.4522,0.0259,45,50,116
0.1119,5.3584,0.0463,45,50,116
0.1133,5.8145,0.1169,45,50,116
0.1060,5.3580,-0.0009,45,50,116
0.1099,5.5914,-0.0308,45,50,116
0.1094,5.6515,0.0161,45,50,116
0.1081,5.9264,0.0312,45,50,116
0.1063,5.6960,-0.0634,45,50,116
0.1104,5.9423,-0.0116,45,50,116
0.1093,5.4821,0.0342,45,50,116
0.1076,5.6363,0.1178,45,50,116
0.1103,5.9314,-0.1066,45,50,116
0.1098,6.0428,-0.0302,45,50,116
0.1136,5.7782,-0.1085,45,50,116
0.1128,6.0166,-0.2201,45,50,116
0.1096,5.4860,-0.0041,45,50,116
0.1106,5.6694,0.0551,45,50,116
0.1093,5.5447,0.0416,45,50,116
0.1096,5.8550,0.0984,45,50,116
0.1111,5.5624,0.0102,45,50,116
0.1140,5.9176,-0.0060,45,50,116
0.1139,6.1541,0.1830,45,100,117
0.1233,6.1321,0.1126,45,100,117
0.1181,5.8281,-0.1503,45,100,117
0.1135,5.6791,-0.1803,45,100,117
0.1188,5.9503,0.0090,45,100,117
0.1181,6.0031,0.1353,45,100,117
0.1165,5.7556,0.0440,45,100,117
0.1192,5.7293,0.0379,45,100,117
0.1150,6.1652,-0.1496,45,100,117
0.1154,5.9273,-0.2025,45,100,117
0.1124,5.8157,0.0566,45,100,117
0.1159,5.8765,-0.0027,45,100,117
0.1112,6.1646,0.0171,45,100,117
0.1154,6.3518,0.0226,45,100,117
0.1148,5.8279,-0.1040,45,100,117
0.1151,5.6869,-0.1302,45,100,117
0.1183,5.8956,-0.0272,45,100,117
0.1152,6.1853,-0.0279,45,100,117
0.1150,5.9296,0.0083,45,100,117
0.1172,5.8323,0.0503,45,100,117
0.1110,5.6638,-0.0871,45,100,117
0.1183,5.9051,-0.0134,45,100,117
0.1192,5.8417,-0.0384,45,100,117
0.1229,5.5563,-0.0842,45,100,117
0.1002,5.0502,0.0879,50,0,118
0.0999,5.4353,0.0833,50,0,118
0.0936,4.8716,-0.2562,50,0,118
0.0932,5.1564,-0.1584,50,0,118
0.0958,5.3377,0.0466,50,0,118
0.0982,5.3662,0.0583,50,0,118
0.0993,5.6590,0.1918,50,0,118
0.0973,5.3103,0.2504,50,0,118
0.0981,5.3914,-0.1580,50,0,118
0.0981,5.2905,-0.1392,50,0,118
0.0996,5.5274,-0.1551,50,0,118
0.1000,5.5538,-0.0990,50,0,118
0.0928,5.1474,0.0866,50,0,118
0.0907,5.0337,0.1643,50,0,118
0.1035,5.3286,-0.0712,50,0,118
0.1036,4.9642,-0.0964,50,0,118
0.0972,5.0880,-0.1125,50,0,118
0.0971,5.1625,-0.2008,50,0,118
0.0946,5.0466,0.0602,50,0,118
0.0955,5.0700,0.0780,50,0,118
0.0992,5.4904,0.2277,50,0,118
0.0971,5.1593,0.2584,50,0,118
0.1012,5.4994,-0.2068,50,0,118
0.1035,5.3774,-0.0630,50,0,118
